STIDSTD,Gender,ESCS,MATH_avg_score,READ_avg_score,SCIE_avg_score,Total_Avg
4035,Male,-0.59,736.18166,684.3617,705.55764,708.7003333
4036,Male,-0.27,623.78096,608.0165,664.9944,632.2639533
4037,Male,0.31,806.98708,703.047,701.64118,737.2250867
4038,Male,-0.27,628.92196,547.87064,593.00634,589.93298
4039,Female,-0.06,606.56644,607.57176,577.90002,597.3460733
4040,Male,-0.71,631.41454,584.03834,630.30586,615.2529133
4041,Female,0.86,731.58592,626.55576,671.70834,676.6166733
4042,Male,0.32,676.7487,640.73588,662.2902,659.9249267
4043,Male,-0.86,603.60648,570.88644,598.22828,590.9070667
4044,Male,1.01,668.4141,543.94108,624.52442,612.2932
4045,Female,0.41,665.06464,610.193,629.37336,634.877
4046,Male,-0.31,741.40054,639.69334,656.50878,679.2008867
4047,Male,0.38,631.88192,590.21332,610.7236,610.9396133
4048,Male,-0.04,644.3449,588.52926,615.4793,616.11782
4049,Female,0.64,701.90838,619.40698,685.6024,668.9725867
4050,Male,-0.25,720.29134,666.15754,685.88214,690.7770067
4051,Female,0.34,564.81538,557.13306,562.3275,561.4253133
4052,Female,-0.5,683.68126,641.2505,671.52182,665.4845267
4053,Female,-0.4,718.49976,692.40408,692.31632,701.0733867
4054,Female,0.34,667.0899,615.75316,597.66876,626.8372733
4055,Female,0.83,591.29928,536.40158,571.9321,566.54432
4056,Female,-0.59,655.56162,616.22974,641.86872,637.8866933
4057,Male,0.82,656.26266,622.05054,659.02648,645.7798933
4058,Male,0.57,634.76398,576.0991,604.10294,604.9886733
4059,Male,0.47,655.32792,572.08936,586.94518,604.7874867
4060,Male,0.5,708.84094,621.80996,648.5826,659.7445
4061,Male,1.15,624.24832,589.57176,600.09324,604.6377733
4062,Female,0.45,701.83052,636.48466,613.61434,650.6431733
4063,Male,-0.59,550.17136,496.38574,509.17566,518.5775867
4064,Male,0.73,621.59994,574.4952,623.96494,606.6866933
4065,Male,-0.85,482.01432,500.47566,472.71542,485.0684667
4066,Female,0.64,676.35924,659.2019,641.8687,659.14328
4067,Male,0.73,530.62002,553.16346,543.95748,542.58032
4068,Male,0.67,712.1125,641.13682,635.80754,663.0189533
4069,Female,-0.7,690.69168,638.39098,622.84596,650.6428733
4070,Female,0.04,512.70446,486.20118,490.33942,496.41502
4071,Male,0.1,713.59246,654.93028,660.89146,676.4714
4072,Male,0.31,596.82972,588.68964,583.30846,589.6092733
4073,Female,0.77,737.58374,692.88064,669.84334,700.1025733
4074,Male,-1.1,352.7886,417.07338,395.5054,388.4557933
4075,Female,-0.03,692.79482,657.931,640.19022,663.63868
4076,Male,-0.99,609.99376,562.38582,596.5498,589.6431267
4077,Male,-1.06,490.34898,504.2448,472.80866,489.1341467
4078,Female,-0.28,529.14008,526.71098,524.56174,526.8042667
4079,Female,0.36,622.45678,586.04594,597.38904,601.96392
4080,Female,-0.54,633.43982,619.00982,613.24134,621.8969933
4081,Male,0.49,677.2161,601.11978,592.81986,623.71858
4082,Male,-1.57,741.8679,649.1563,664.15514,685.05978
4083,Female,0.15,537.24098,539.73768,533.5136,536.8307533
4084,Female,-0.29,611.31796,555.30616,552.62964,573.0845867
4085,Female,0.71,454.12838,513.28714,450.98844,472.80132
4086,Male,-0.07,617.93894,621.1684,594.03208,611.0464733
4087,Female,-0.61,614.3558,590.25578,564.6587,589.75676
4088,Male,0.9,694.35272,626.30084,634.5953,651.74962
4089,Female,0.63,653.30268,634.26058,610.9101,632.8244533
4090,Female,-0.18,638.58078,623.21966,637.76576,633.1887333
4091,Male,-1.74,596.9855,533.19502,586.29244,572.1576533
4092,Male,0.41,661.79312,565.27282,602.61096,609.8923
4093,Female,-3.13,533.2684,535.60726,509.45542,526.11036
4094,Male,-1.18,446.339,465.10988,502.46178,471.3035533
4095,Male,-1.9,500.16358,428.94216,496.2141,475.1066133
4096,Female,-3.11,386.59448,426.31016,407.44126,406.7819667
4097,Female,-1.68,390.48916,401.44826,373.96492,388.6341133
4098,Female,-0.3,314.1533,334.64678,349.62702,332.8090333
4099,Female,-2.7,390.4113,437.98654,444.18128,424.19304
4100,Female,-0.94,554.06606,548.4751,514.86386,539.1350067
4101,Male,0.52,548.84714,468.87902,519.24654,512.3242333
4102,Male,-0.15,635.7766,582.19386,598.41478,605.4617467
4103,Male,-0.92,569.17746,534.31776,566.89666,556.7972933
4104,Male,-0.66,481.78066,414.50718,450.3357,448.8745133
4105,Male,-2.1,479.52172,425.2532,459.75382,454.8429133
4106,Male,-1.09,475.31546,455.64692,443.06232,458.0082333
4107,Female,0.63,736.649,632.2748,689.51884,686.1475467
4108,Female,-2.35,388.54184,394.45834,423.48004,402.1600733
4109,Male,-0.87,629.07776,555.72968,564.09922,582.9688867
4110,Male,-1.62,540.9799,540.41252,585.54642,555.64628
4111,Male,-1.15,526.72536,484.51696,516.63558,509.2926333
4112,Male,0.05,573.5395,493.57892,514.11786,527.07876
4113,Male,-1.05,719.82396,611.94604,661.63742,664.46914
4114,Male,-1.44,486.76584,412.82306,434.94964,444.84618
4115,Male,0.84,563.95856,510.5802,534.91234,536.4837
4116,Male,-0.5,555.15656,495.10264,550.76464,533.6746133
4117,Male,0.97,656.02898,561.42352,630.5856,616.0127
4118,Male,-0.91,662.1047,574.17442,663.50242,633.2605133
4119,Female,1.38,654.47112,652.60914,604.75566,637.27864
4120,Male,1.03,704.4789,632.87678,634.4088,657.2548267
4121,Female,1.04,712.26826,626.79404,605.78142,648.28124
4122,Male,1.16,662.1047,597.51102,648.7691,636.1282733
4123,Female,0.38,748.80044,679.85398,680.8467,703.16704
4124,Female,1.6,650.7322,620.83674,605.50168,625.6902067
4125,Female,-0.03,721.61554,640.77392,625.55014,662.6465333
4126,Female,0.76,602.28226,591.44728,556.07984,583.2697933
4127,Male,1.17,626.74092,600.4782,609.88438,612.3678333
4128,Male,0.67,685.31702,611.1441,614.82656,637.0958933
4129,Female,0.7,613.4211,608.52492,558.50428,593.4834333
4130,Male,0.98,667.86882,637.04694,616.878,640.59792
4131,Female,0.86,470.56396,524.64578,482.97276,492.7275
4132,Female,0.66,589.04032,601.45556,567.17642,585.8907667
4133,Female,0.61,699.88316,694.15156,625.4569,673.1638733
4134,Male,0.77,707.04936,637.20732,656.69526,666.98398
4135,Female,0.93,682.51284,652.68858,631.7046,655.63534
4136,Female,0.76,684.1486,629.65356,613.1481,642.3167533
4137,Male,1.33,793.35564,690.21588,683.45766,722.34306
4138,Male,1.02,677.06032,606.09184,633.28982,638.8139933
4139,Female,1.47,742.49104,688.90912,658.93322,696.7777933
4140,Female,1.31,695.52112,662.61744,634.31556,664.1513733
4141,Male,1.05,720.6808,659.42122,670.58934,683.5637867
4142,Female,1.81,746.38574,690.6566,656.50876,697.8503667
4143,Male,0.67,744.74994,687.48926,710.6863,714.3085
4144,Female,1.22,643.79964,629.41528,586.3857,619.8668733
4145,Female,0.93,712.50194,676.04128,652.12608,680.2231
4146,Male,0.66,750.82566,649.71764,671.42858,690.6572933
4147,Female,0.87,659.53418,644.50718,594.40508,632.81548
4148,Male,1.51,686.25178,637.68848,625.2704,649.7368867
4149,Male,0.17,770.92226,704.4905,681.5927,719.00182
4150,Female,-2.21,536.0726,597.24572,519.8993,551.07254
4151,Female,-0.43,389.24286,381.66994,336.38568,369.0994933
4152,Male,0.57,553.5987,554.36638,553.28236,553.7491467
4153,Male,-0.21,565.67222,549.5547,523.62924,546.2853867
4154,Female,0.54,473.99128,486.59832,443.34204,467.9772133
4155,Female,-1.14,439.25066,469.91782,401.75308,436.9738533
4156,Female,0.75,618.63998,580.5652,568.29542,589.1668667
4157,Male,0.21,522.4412,506.41008,508.89594,512.5824067
4158,Female,-1.11,601.11388,583.9013,560.92876,581.9813133
4159,Female,-0.32,496.42468,545.61558,507.77694,516.6057333
4160,Male,0.2,514.8855,564.47088,535.5651,538.30716
4161,Male,0.12,450.85682,491.97506,479.14956,473.9938133
4162,Male,0.06,558.97336,527.34082,540.69376,542.33598
4163,Female,0.46,526.33588,524.24862,489.77996,513.45482
4164,Male,-0.4,452.41472,420.92272,562.70048,478.6793067
4165,Male,-0.89,564.11434,534.55836,548.0604,548.9110333
4166,Male,-1.21,575.87628,540.57292,527.3592,547.9361333
4167,Male,-0.96,612.87584,577.54258,601.39874,597.2723867
4168,Female,0.7,561.93334,562.69322,517.1018,547.2427867
4169,Female,-0.73,650.8101,611.7816,609.69788,624.0965267
4170,Female,-1.21,538.64308,549.98428,491.08542,526.5709267
4171,Female,-0.23,557.4155,581.12122,531.92838,556.8217
4172,Female,0.44,540.1231,560.46916,529.03768,543.20998
4173,Female,0.56,625.49462,615.91202,623.59196,621.6662
4174,Male,-0.37,664.75306,588.85002,575.7553,609.7861267
4175,Female,-0.81,630.40194,620.04244,594.96456,615.1363133
4176,Female,-0.24,517.68968,559.19828,501.24954,526.0458333
4177,Female,0.81,507.4856,494.62086,472.34242,491.48296
4178,Male,-1.3,490.8942,472.2472,489.22042,484.1206067
4179,Female,-2.14,471.81026,510.82476,464.13652,482.25718
4180,Female,-0.76,525.08958,529.09392,513.37186,522.5184533
4181,Female,-0.4,496.03524,503.83482,454.1589,484.67632
4182,Female,0.47,653.77006,636.96124,668.72436,653.1518867
4183,Female,-0.96,679.63076,617.5801,613.14808,636.7863133
4184,Female,0.1,591.61086,601.69388,576.03506,589.7799333
4185,Female,0.02,630.09036,601.29672,604.28942,611.8921667
4186,Male,0.12,672.07508,664.39326,639.44422,658.63752
4187,Female,1.09,620.43154,581.12124,567.73592,589.7629
4188,Male,0.7,735.94796,676.02144,702.20068,704.72336
4189,Female,-0.99,661.71522,637.35838,622.56622,640.5466067
4190,Male,-1.98,639.90496,619.08334,636.18054,631.7229467
4191,Male,-1.17,651.51112,573.45268,620.32822,615.09734
4192,Female,-0.84,604.93068,587.63456,598.41476,596.9933333
4193,Male,0.96,626.19566,591.09546,609.23164,608.84092
4194,Female,-0.29,612.87584,575.00504,569.0414,585.64076
4195,Male,-1.06,664.75308,614.35184,597.38904,625.4979867
4196,Female,0.03,639.74918,612.17876,608.29914,620.0756933
4197,Female,-0.73,602.12652,640.6945,602.79748,615.2061667
4198,Male,-1.43,621.21046,607.61552,618.37002,615.732
4199,Female,-1.61,664.90888,601.77326,591.14136,619.2745
4200,Male,-1.33,691.00328,614.27166,667.69862,657.6578533
4201,Male,-0.33,638.425,577.54258,656.229,624.0655267
4202,Male,0.14,646.21436,589.1708,586.6654,607.3501867
4203,Female,-0.99,735.55846,681.76032,697.81796,705.04558
4204,Male,0.9,718.88924,661.42604,670.49608,683.6037867
4205,Male,0.06,686.32964,627.34338,634.9683,649.5471067
4206,Male,-0.93,719.59028,633.83912,667.41888,673.6160933
4207,Female,0.72,683.75914,631.4805,625.2704,646.83668
4208,Female,-1.44,642.63124,593.90962,597.01602,611.1856267
4209,Male,0.68,698.63684,604.40776,655.48306,652.8425533
4210,Male,-0.78,620.82102,569.76374,590.86162,593.81546
4211,Female,1.05,676.74872,651.7354,650.63408,659.7060667
4212,Female,-1.01,661.71522,633.46626,614.45356,636.5450133
4213,Male,-0.56,652.91322,594.06268,636.6468,627.8742333
4214,Male,0.42,684.84966,592.45878,669.84334,649.0505933
4215,Female,-0.11,616.77052,569.20656,562.23422,582.7371
4216,Female,-0.01,701.51892,649.82904,657.81426,669.72074
4217,Male,0.99,678.46238,622.45154,652.87206,651.2619933
4218,Female,0.99,721.30394,707.09882,713.57702,713.99326
4219,Male,-0.7,590.754,555.8901,593.00636,579.8834867
4220,Female,0.68,649.7975,667.8599,635.90078,651.18606
4221,Female,1.67,697.15688,629.09756,645.13242,657.1289533
4222,Female,-0.08,635.23136,629.09756,635.24804,633.19232
4223,Male,0.44,719.4345,677.30456,669.47034,688.7364667
4224,Female,0.88,635.9324,639.50302,649.5151,641.6501733
4225,Male,0.83,743.42578,684.60224,672.17456,700.0675267
4226,Male,1.12,695.5211,677.06396,677.30324,683.2961
4227,Female,1,718.65556,691.53034,667.60538,692.5970933
4228,Male,0.7,697.62424,641.45762,674.78552,671.2891267
4229,Male,-0.56,725.4323,639.132,669.00412,677.85614
4230,Male,0.99,687.73174,613.06874,662.75644,654.5189733
4231,Male,1.11,663.351,612.74798,620.14172,632.0802333
4232,Male,-0.62,647.1491,589.0906,612.5886,616.2761
4233,Female,0.23,737.42794,690.33886,677.30324,701.6900133
4234,Female,-0.67,616.45892,590.41468,601.21224,602.69528
4235,Male,-0.21,714.13772,609.78078,698.56398,674.1608267
4236,Female,0.13,704.2452,651.65596,636.74004,664.2137333
4237,Female,-0.34,692.79484,648.3993,660.23872,667.1442867
4238,Male,0.41,707.12726,590.8549,636.08728,644.6898133
4239,Male,0.51,724.10812,662.30818,644.01342,676.8099067
4240,Female,0.34,662.64994,611.5433,603.8232,626.00548
4241,Female,-0.18,692.8727,646.0958,686.34838,675.1056267
4242,Male,0.38,797.25034,737.20986,733.62552,756.0285733
4243,Male,0.38,656.10686,598.31296,696.326,650.2486067
4244,Female,0.39,763.60026,679.45682,710.77956,717.9455467
4245,Female,0.18,705.41362,674.92926,681.31294,687.2186067
4246,Male,-0.16,686.87492,656.05302,664.2484,669.05878
4247,Male,1.05,722.9397,690.93764,723.46142,712.4462533
4248,Female,1.05,749.42358,723.54102,731.57404,734.8462133
4249,Female,1,712.96928,660.63166,668.53786,680.7129333
4250,Female,1.26,679.78658,616.78574,635.7143,644.09554
4251,Female,0.93,684.1486,643.47458,611.28308,646.3020867
4252,Female,0.19,680.09814,618.21552,631.05184,643.1218333
4253,Male,-0.89,730.49542,662.06762,656.04254,682.8685267
4254,Female,0.77,715.5398,648.3993,626.20292,663.3806733
4255,Female,-0.09,788.44836,687.24108,677.11676,717.6020667
4256,Female,1.22,683.83706,624.41112,616.69154,641.6465733
4257,Female,1.51,596.51812,562.85208,532.11488,563.82836
4258,Female,-0.91,773.4149,677.62992,671.8948,707.64654
4259,Female,-0.47,701.12946,665.23866,677.48976,681.28596
4260,Female,0.85,672.62036,627.50894,566.05744,622.0622467
4261,Female,1.05,716.31874,664.36492,675.43826,685.3739733
4262,Male,0.81,762.89918,626.38104,624.99068,671.4236333
4263,Female,1.23,752.30564,664.2855,621.07422,679.2217867
4264,Male,-0.34,706.65994,615.71518,635.99402,652.7897133
4265,Female,0.8,687.57594,653.48286,624.33796,655.1322533
4266,Female,0.46,664.67518,624.57,604.75568,631.33362
4267,Male,0.83,819.1385,702.40544,691.94332,737.8290867
4268,Female,0.7,757.75822,657.77214,667.32562,694.2853267
4269,Male,0.98,730.4175,637.84884,694.74076,687.6690333
4270,Female,0.32,741.5563,687.47936,660.23872,696.4247933
4271,Female,1.12,729.24912,700.6649,695.95302,708.6223467
4272,Male,0.73,776.21904,671.28996,680.4737,709.3275667
4273,Female,-0.08,800.59978,714.4859,717.30698,744.1308867
4274,Male,0.14,727.61332,619.88528,643.82696,663.7751867
4275,Male,-0.54,719.5903,616.67752,639.07124,658.4463533
4276,Male,1.08,777.07586,659.98254,704.90486,713.9877533
4277,Male,1.11,767.88442,684.84284,686.25512,712.9941267
4278,Male,0.7,717.09766,652.60464,696.5125,688.7382667
4279,Female,-0.37,688.35488,641.01222,620.88774,650.0849467
4280,Female,0.97,646.9933,631.16276,596.1768,624.77762
4281,Female,0.11,726.9123,672.54632,675.43826,691.6322933
4282,Female,0.73,747.70994,696.53448,681.96568,708.7367
4283,Male,-1.25,753.62984,650.68,641.77548,682.02844
4284,Male,0.61,796.62718,667.68122,712.64454,725.65098
4285,Male,-1.2,387.6071,346.90318,362.12236,365.5442133
4286,Male,-2.87,507.3298,476.09654,482.22678,488.55104
4287,Female,-0.03,617.08212,592.95644,577.34052,595.7930267
4288,Female,-1.23,547.28928,528.61732,510.48116,528.79592
4289,Male,-0.77,527.97164,409.77568,465.069,467.60544
4290,Male,-1.9,518.7802,452.43916,495.4681,488.89582
4291,Male,-2.2,434.9665,444.5801,445.48676,441.6777867
4292,Male,-0.46,524.778,440.009,489.87318,484.8867267
4293,Male,-1.87,449.61054,429.34314,451.45468,443.4694533
4294,Male,0.74,626.8967,602.08212,596.64304,608.54062
4295,Female,0.06,364.00532,359.34984,373.03248,365.4625467
4296,Male,-0.66,699.4158,619.96548,623.96494,647.7820733
4297,Male,-2.13,555.93552,509.13668,539.66804,534.9134133
4298,Female,0.72,488.55742,480.24384,502.7415,490.5142533
4299,Female,-0.2,497.82676,478.89354,492.85714,489.8591467
4300,Male,-2.15,565.67222,448.50962,472.24918,495.4770067
4301,Female,0.4,518.3128,493.34996,475.23312,495.63196
4302,Male,-1.62,471.96602,365.4281,457.7956,431.7299067
4303,Male,-1.36,474.53654,444.82066,469.91794,463.0917133
4304,Female,-1.5,616.22528,544.26524,540.32078,566.9371
4305,Male,0.37,510.60134,475.85594,498.9183,495.1251933
4306,Male,-1.26,771.31172,661.98742,655.38978,696.22964
4307,Female,-1.3,678.69604,640.29732,609.97762,642.9903267
4308,Female,0.21,700.03894,640.29732,637.01978,659.11868
4309,Male,-0.43,737.19428,661.58644,684.20366,694.3281267
4310,Female,0.92,659.3005,609.31924,610.91012,626.5099533
4311,Female,1.33,639.98286,599.23152,625.2704,621.4949267
4312,Male,0.55,684.38232,629.34824,623.4987,645.7430867
4313,Male,0.51,796.31564,710.98624,748.63858,751.9801533
4314,Female,0.49,688.90014,683.11064,627.8814,666.6307267
4315,Female,1.07,669.66038,597.96064,600.746,622.7890067
4316,Male,-1.02,751.05936,631.5135,661.1712,681.24802
4317,Male,1.07,795.84828,717.72258,710.59306,741.3879733
4318,Male,0.21,780.5032,720.369,713.85676,738.2429867
4319,Female,1.27,822.25424,723.85876,730.54832,758.8871067
4320,Female,0.77,726.7565,686.20844,670.68258,694.5491733
4321,Female,0.31,778.63374,712.8973,686.1619,725.8976467
4322,Male,0.94,738.67424,634.72126,659.21298,677.53616
4323,Male,-0.7,737.58374,682.67758,680.6602,700.3071733
4324,Female,1.13,744.2047,683.58724,688.30662,705.3661867
4325,Male,0.79,739.92054,667.44064,693.71502,700.3587333
4326,Female,0.63,718.1103,641.01218,653.5248,670.8824267
4327,Female,0.49,585.30144,584.29848,560.83552,576.8118133
4328,Male,0.89,747.08678,683.07856,668.8176,699.66098
4329,Male,0.41,682.59072,601.52076,644.66618,642.9258867
4330,Female,0.65,799.35348,724.25594,693.15552,738.9216467
4331,Female,-0.29,690.38012,664.60324,628.44086,661.1414067
4332,Female,-0.69,648.47328,631.2422,595.4308,625.04876
4333,Female,1.27,698.63686,638.31156,656.69526,664.5478933
4334,Male,0.91,712.57984,637.68848,632.35732,660.8752133
4335,Male,0.16,716.9419,647.15144,672.0813,678.72488
4336,Male,-0.43,765.3918,663.99226,680.84668,703.4102467
4337,Female,0.6,731.97538,699.07628,667.97838,699.67668
4338,Male,-0.94,733.92274,665.67636,667.2324,688.9438333
4339,Male,-1.59,630.94718,542.09664,578.64604,583.89662
4340,Male,-1.42,558.89546,517.3967,544.6102,540.3007867
4341,Male,0.1,370.1589,376.65534,383.19656,376.6702667
4342,Male,-1.72,660.00156,557.17318,574.82282,597.33252
4343,Male,-1.21,673.00984,588.44902,608.85864,623.4391667
4344,Male,-1.99,626.50724,576.01892,601.95824,601.4948
4345,Male,-1.9,457.94516,467.27512,426.09104,450.4371067
4346,Female,-0.32,641.38494,624.0934,592.3536,619.2773133
4347,Female,-1.61,583.04252,555.465,546.94146,561.8163267
4348,Male,-0.36,619.49682,563.9897,580.32448,587.937
4349,Female,-0.76,627.2083,566.90308,570.34688,588.1527533
4350,Female,-0.51,635.30924,589.62036,583.68146,602.8703533
4351,Male,0.03,591.22136,522.12818,539.94776,551.0991
4352,Female,-0.56,344.60974,396.20582,372.9392,371.2515867
4353,Male,-2.44,697.85792,576.17928,674.13278,649.3899933
4354,Male,-0.42,552.97554,469.5206,511.3204,511.27218
4355,Female,-1.74,575.01948,542.20004,564.28574,560.5017533
4356,Female,-1.43,659.61208,604.15622,618.36998,627.3794267
4357,Female,-1.64,623.62518,565.79104,556.73258,582.0496
4358,Female,-1.28,470.1745,504.23202,497.98582,490.7974467
4359,Female,-1.28,586.1583,551.33458,562.60724,566.70004
4360,Female,-0.91,753.24038,682.31634,680.38046,705.3123933
4361,Female,-2.7,539.03256,495.17688,487.82168,507.3437067
4362,Male,0.91,711.9567,659.02022,675.99778,682.3249
4363,Male,-0.28,564.89328,554.44658,567.82918,562.38968
4364,Male,0.86,700.97366,627.26318,704.99814,677.7449933
4365,Male,-0.46,602.28228,566.87674,600.46622,589.87508
4366,Female,-0.03,709.38618,648.31986,678.32898,678.67834
4367,Female,0.1,631.8819,616.22974,639.63072,629.2474533
4368,Male,0.31,704.2452,612.02622,642.52148,652.9309667
4369,Male,0.95,719.12292,683.15874,713.11078,705.1308133
4370,Female,0.9,701.90842,643.63344,678.60874,674.7168667
4371,Female,1.07,666.77832,631.24218,638.04548,645.3553267
4372,Male,0.91,733.76694,686.28636,728.12384,716.0590467
4373,Female,0.97,643.09862,583.9013,605.22194,610.74062
4374,Female,0.93,699.33788,642.28308,661.07796,667.5663067
4375,Male,1.22,609.99376,602.80386,608.85864,607.2187533
4376,Male,0.96,722.0829,649.79784,701.26816,691.0496333
4377,Male,-0.81,693.10642,622.21094,658.28046,657.86594
4378,Male,0.56,681.03288,634.24008,658.09398,657.78898
4379,Male,0.01,675.89188,650.92058,709.00784,678.6067667
4380,Male,-0.81,698.94842,619.96548,662.56992,660.4946067
4381,Male,-1.3,698.87054,650.1988,683.83066,677.6333333
4382,Male,0.45,771.85698,668.2426,724.67362,721.5910667
4383,Male,0.6,723.1734,669.60588,700.14922,697.6428333
4384,Female,1.31,719.90184,679.61568,686.25512,695.2575467
4385,Female,1.51,674.33402,631.63934,617.53078,641.1680467
4386,Female,0.69,594.02554,585.48994,603.54346,594.35298
4387,Female,1.13,668.1804,615.99144,636.92654,640.3661267
4388,Male,0.97,588.80668,612.2668,641.49572,614.1897333
4389,Female,-0.1,628.68826,606.85688,611.56286,615.7026667
4390,Female,-0.66,677.44974,662.2203,666.4864,668.7188133
4391,Female,-0.14,597.0634,577.4674,562.887,579.1392667
4392,Male,0.23,760.2508,651.72254,696.41926,702.7975333
4393,Female,0.43,561.77752,526.31382,519.3398,535.81038
4394,Female,-1.08,621.44418,605.26826,643.7337,623.4820467
4395,Male,-0.81,639.43762,598.87434,622.5662,620.29272
4396,Female,-0.93,577.82364,543.78866,518.03434,546.54888
4397,Male,0.96,652.0564,606.7334,616.9713,625.2537
4398,Female,-1.12,580.08256,556.49762,555.80008,564.1267533
4399,Male,-0.02,649.87538,620.6872,630.9586,633.8403933
4400,Male,0.91,639.98286,614.43208,631.14508,628.5200067
4401,Female,-1.83,613.73268,574.36958,571.37264,586.4916333
4402,Male,-1.01,663.42888,635.60344,617.53076,638.85436
4403,Female,-1.18,552.89764,546.7276,527.07942,542.2348867
4404,Female,-0.42,630.01248,574.6079,581.81648,595.4789533
4405,Male,-1.12,627.98722,567.27768,558.13132,584.4654067
4406,Male,-0.69,580.23834,558.69686,571.18614,570.0404467
4407,Female,0,637.02292,625.52318,599.53374,620.69328
4408,Male,-1.25,650.10908,579.94842,609.23164,613.09638
4409,Female,-0.17,532.2558,561.50178,519.1533,537.63696
4410,Male,-0.79,637.3345,592.53898,613.24134,614.3716067
4411,Male,0.52,598.07602,533.59602,559.34354,563.67186
4412,Female,-1.08,595.42764,575.9582,546.6617,572.6825133
4413,Female,-0.03,669.97196,619.16868,606.24766,631.7961
4414,Female,-1.35,644.96808,602.3293,592.1671,613.1548267
4415,Male,-1.68,607.11168,477.78062,556.8258,547.2393667
4416,Male,0.12,697.46844,639.37256,650.16784,662.33628
4417,Male,-1.21,541.3694,479.94586,502.46178,507.92568
4418,Female,0.14,657.19738,659.6785,655.11004,657.32864
4419,Male,-0.21,573.15004,580.4296,602.8907,585.4901133
4420,Female,-1.12,639.82708,621.47216,598.6013,619.9668467
4421,Female,0.07,621.83362,563.8847,599.34726,595.02186
4422,Female,0.26,651.27748,602.64704,609.60462,621.17638
4423,Male,-0.42,669.11516,643.62288,654.73706,655.8250333
4424,Female,-0.76,567.69744,564.99674,551.04442,561.2462
4425,Female,-0.32,596.75184,604.8711,596.92278,599.51524
4426,Male,-0.42,616.84842,563.42836,570.1604,583.47906
4427,Female,0.34,617.78314,561.8195,554.58782,578.0634867
4428,Female,-1.24,662.41628,680.64828,629.74636,657.60364
4429,Male,0.63,503.82458,471.20466,496.2141,490.4144467
4430,Male,-1.69,450.62314,459.89726,494.1626,468.2276667
4431,Female,-1.38,453.73888,480.56154,476.35212,470.2175133
4432,Female,0.04,590.05298,555.46502,565.4047,570.3075667
4433,Male,-2.03,706.03678,572.73092,630.5856,636.4511
4434,Male,0.29,508.18664,476.17674,540.97352,508.4456333
4435,Female,-1.23,504.60352,480.1644,466.65424,483.8073867
4436,Male,-1.7,560.06386,499.51334,538.64228,532.7398267
4437,Male,-0.59,587.94982,535.52068,573.2376,565.5693667
4438,Male,0.38,554.68922,517.95808,506.65796,526.4350867
4439,Female,-1.26,405.289,443.22898,399.88808,416.1353533
4440,Male,-1.45,557.88286,507.77338,567.26966,544.3086333
4441,Male,-1.2,524.70012,483.71502,502.18202,503.5323867
4442,Male,-1.02,455.53044,440.81094,478.68334,458.3415733
4443,Female,-1.35,488.79108,438.54254,452.94664,460.09342
4444,Male,-1.75,464.48824,487.32378,459.66058,470.4908667
4445,Female,-0.93,464.56614,464.1988,482.41326,470.3927333
4446,Male,-1.15,580.8615,489.72962,542.279,537.6233733
4447,Male,-1.07,486.53218,481.30916,491.64488,486.4954067
4448,Male,-1.59,653.77006,601.68114,593.37932,616.27684
4449,Male,-2.08,425.85292,443.2168,436.16188,435.0772
4450,Male,-0.64,575.95418,506.57046,525.21448,535.91304
4451,Male,-1.75,666.54462,562.7066,593.56586,607.6056933
4452,Male,-2.82,446.18322,411.78052,378.4409,412.13488
4453,Male,-1.02,556.48074,503.20228,521.39126,527.02476
4454,Female,-1.32,558.97338,514.24032,504.2335,525.8157333
4455,Male,-0.56,552.97554,473.7709,538.26928,521.6719067
4456,Male,-1.94,435.2002,393.89716,425.25178,418.11638
4457,Male,0.39,553.67658,518.27884,530.62288,534.1927667
4458,Male,-1.97,532.3337,510.01882,524.74824,522.36692
4459,Male,0.86,443.30114,440.73076,449.12344,444.3851133
4460,Male,-1.54,539.42202,514.99088,538.26932,530.8940733
4461,Female,-1.32,517.84544,509.0773,508.14994,511.6908933
4462,Female,-1.95,569.5669,542.75606,551.51064,554.6112
4463,Male,0.81,534.7484,453.48168,510.01494,499.4150067
4464,Male,-0.82,686.87494,612.02622,652.68554,650.5289
4465,Male,0.17,726.9902,631.91448,661.5442,673.48296
4466,Male,0.41,729.56066,672.73348,690.54458,697.6129067
4467,Female,0.36,659.30052,629.41528,609.04514,632.58698
4468,Female,-1.17,618.71788,600.10526,610.91012,609.9110867
4469,Male,-0.81,624.71572,598.47338,616.41178,613.2002933
4470,Female,-1.47,708.13988,650.94108,650.07462,669.7185267
4471,Male,-1.17,698.48106,620.68722,623.49868,647.5556533
4472,Male,0.2,589.81928,560.54134,570.90638,573.7556667
4473,Female,-0.12,695.36534,683.58722,643.26742,674.0733267
4474,Male,0.46,699.96106,628.30572,642.14846,656.80508
4475,Female,1.15,684.61598,625.20542,642.24168,650.6876933
4476,Male,-1.12,617.47158,572.73092,597.57554,595.9260133
4477,Male,0.35,657.66472,605.85126,619.6755,627.7304933
4478,Female,0.51,667.55726,629.733,605.87468,634.3883133
4479,Female,-1.38,679.55288,666.50956,622.84596,656.3028
4480,Female,0.7,681.96758,655.8658,649.1421,662.32516
4481,Male,0.5,630.94718,555.89006,586.10592,590.9810533
4482,Female,0.59,655.56162,616.54744,647.65012,639.9197267
